id,city,city_code,begetter_code,counts
6158,凤庆县,533522,533500,0.0
6159,云县,533523,533500,0.0
6160,永德县,533524,533500,0.0
6161,镇康县,533525,533500,0.0
6162,双江拉祜族佤族布朗族傣族自治县,533526,533500,0.0
6163,耿马傣族佤族自治县,533527,533500,0.0
6164,沧源佤族自治县,533528,533500,0.0
6165,西藏,540000,000000,0.0
6166,拉萨市,540100,540000,0.0
6167,城关区,540102,540100,0.0
6168,林周县,540121,540100,0.0
6169,当雄县,540122,540100,0.0
6170,尼木县,540123,540100,0.0
6171,曲水县,540124,540100,0.0
6172,堆龙德庆县,540125,540100,0.0
6173,达孜县,540126,540100,0.0
6174,墨竹工卡县,540127,540100,0.0
6175,昌都地区,542100,540000,0.0
6176,昌都县,542121,542100,0.0
6177,江达县,542122,542100,0.0
6178,贡觉县,542123,542100,0.0
6179,类乌齐县,542124,542100,0.0
6180,丁青县,542125,542100,0.0
6181,察雅县,542126,542100,0.0
6182,八宿县,542127,542100,0.0
6183,左贡县,542128,542100,0.0
6184,芒康县,542129,542100,0.0
6185,洛隆县,542132,542100,0.0
6186,边坝县,542133,542100,0.0
6187,山南地区,542200,540000,0.0
6188,乃东县,542221,542200,0.0
6189,扎囊县,542222,542200,0.0
6190,贡嘎县,542223,542200,0.0
6191,桑日县,542224,542200,0.0
6192,琼结县,542225,542200,0.0
6193,曲松县,542226,542200,0.0
6194,措美县,542227,542200,0.0
6195,洛扎县,542228,542200,0.0
6196,加查县,542229,542200,0.0
6197,隆子县,542231,542200,0.0
6198,错那县,542232,542200,0.0
6199,浪卡子县,542233,542200,0.0
6200,日喀则地区,542300,540000,0.0
6201,日喀则市,542301,542300,0.0
6202,南木林县,542322,542300,0.0
6203,江孜县,542323,542300,0.0
6204,定日县,542324,542300,0.0
6205,萨迦县,542325,542300,0.0
6206,拉孜县,542326,542300,0.0
6207,昂仁县,542327,542300,0.0
6208,谢通门县,542328,542300,0.0
6209,白朗县,542329,542300,0.0
6210,仁布县,542330,542300,0.0
6211,康马县,542331,542300,0.0
6212,定结县,542332,542300,0.0
6213,仲巴县,542333,542300,0.0
6214,亚东县,542334,542300,0.0
6215,吉隆县,542335,542300,0.0
6216,聂拉木县,542336,542300,0.0
6217,萨嘎县,542337,542300,0.0
6218,岗巴县,542338,542300,0.0
6219,那曲地区,542400,540000,0.0
6220,那曲县,542421,542400,0.0
6221,嘉黎县,542422,542400,0.0
6222,比如县,542423,542400,0.0
6223,聂荣县,542424,542400,0.0
6224,安多县,542425,542400,0.0
6225,申扎县,542426,542400,0.0
6226,索县,542427,542400,0.0
6227,班戈县,542428,542400,0.0
6228,巴青县,542429,542400,0.0
6229,尼玛县,542430,542400,0.0
6230,阿里地区,542500,540000,0.0
6231,普兰县,542521,542500,0.0
6232,札达县,542522,542500,0.0
6233,噶尔县,542523,542500,0.0
6234,日土县,542524,542500,0.0
6235,革吉县,542525,542500,0.0
6236,改则县,542526,542500,0.0
6237,措勤县,542527,542500,0.0
6238,林芝地区,542600,540000,0.0
6239,林芝县,542621,542600,0.0
6240,工布江达县,542622,542600,0.0
6241,米林县,542623,542600,0.0
6242,墨脱县,542624,542600,0.0
6243,波密县,542625,542600,0.0
6244,察隅县,542626,542600,0.0
6245,朗县,542627,542600,0.0
6246,陕西省,610000,000000,40.0
6247,西安市,610100,610000,7.0
6248,新城区,610102,610100,0.0
6249,碑林区,610103,610100,0.0
6250,莲湖区,610104,610100,0.0
6251,灞桥区,610111,610100,0.0
6252,未央区,610112,610100,0.0
6253,雁塔区,610113,610100,0.0
6254,阎良区,610114,610100,1.0
6255,临潼区,610115,610100,0.0
6256,长安县,610121,610100,0.0
6257,蓝田县,610122,610100,0.0
6258,周至县,610124,610100,0.0
6259,户县,610125,610100,0.0
6260,高陵县,610126,610100,0.0
6261,铜川市,610200,610000,0.0
6262,王益区,610202,610200,0.0
6263,印台区,610203,610200,0.0
6264,耀县,610221,610200,0.0
6265,宜君县,610222,610200,0.0
6266,宝鸡市,610300,610000,0.0
6267,渭滨区,610302,610300,0.0
6268,金台区,610303,610300,0.0
6269,宝鸡县,610321,610300,0.0
6270,凤翔县,610322,610300,0.0
6271,岐山县,610323,610300,0.0
6272,扶风县,610324,610300,0.0
6273,眉县,610326,610300,0.0
6274,陇县,610327,610300,0.0
6275,千阳县,610328,610300,0.0
6276,麟游县,610329,610300,0.0
6277,凤县,610330,610300,0.0
6278,太白县,610331,610300,0.0
6279,咸阳市,610400,610000,0.0
6280,秦都区,610402,610400,0.0
6281,杨凌区,610403,610400,0.0
6282,渭城区,610404,610400,0.0
6283,三原县,610422,610400,0.0
6284,泾阳县,610423,610400,0.0
6285,乾县,610424,610400,0.0
6286,礼泉县,610425,610400,0.0
6287,永寿县,610426,610400,0.0
6288,彬县,610427,610400,0.0
6289,长武县,610428,610400,0.0
6290,旬邑县,610429,610400,0.0
6291,淳化县,610430,610400,0.0
6292,武功县,610431,610400,0.0
6293,兴平市,610481,610400,0.0
6294,渭南市,610500,610000,5.0
6295,临渭区,610502,610500,0.0
6296,华县,610521,610500,0.0
6297,潼关县,610522,610500,0.0
6298,大荔县,610523,610500,0.0
6299,合阳县,610524,610500,0.0
6300,澄城县,610525,610500,0.0
6301,蒲城县,610526,610500,1.0
6302,白水县,610527,610500,0.0
6303,富平县,610528,610500,0.0
6304,韩城市,610581,610500,0.0
6305,华阴市,610582,610500,0.0
6306,延安市,610600,610000,0.0
6307,宝塔区,610602,610600,0.0
6308,延长县,610621,610600,0.0
6309,延川县,610622,610600,0.0
6310,子长县,610623,610600,0.0
6311,安塞县,610624,610600,0.0
6312,志丹县,610625,610600,0.0
6313,吴旗县,610626,610600,0.0
6314,甘泉县,610627,610600,0.0
6315,富县,610628,610600,0.0
6316,洛川县,610629,610600,0.0
6317,宜川县,610630,610600,0.0
6318,黄龙县,610631,610600,0.0
6319,黄陵县,610632,610600,0.0
6320,汉中市,610700,610000,3.0
6321,汉台区,610702,610700,0.0
6322,南郑县,610721,610700,0.0
6323,城固县,610722,610700,0.0
6324,洋县,610723,610700,0.0
6325,西乡县,610724,610700,0.0
6326,勉县,610725,610700,0.0
6327,宁强县,610726,610700,0.0
6328,略阳县,610727,610700,0.0
6329,镇巴县,610728,610700,0.0
6330,留坝县,610729,610700,0.0
6331,佛坪县,610730,610700,0.0
6332,榆林市,610800,610000,20.0
6333,榆阳区,610802,610800,0.0
6334,神木县,610821,610800,0.0
6335,府谷县,610822,610800,0.0
6336,横山县,610823,610800,0.0
6337,靖边县,610824,610800,0.0
6338,定边县,610825,610800,3.0
6339,绥德县,610826,610800,0.0
6340,米脂县,610827,610800,2.0
6341,佳县,610828,610800,0.0
6342,吴堡县,610829,610800,0.0
6343,清涧县,610830,610800,0.0
6344,子洲县,610831,610800,0.0
6345,安康市,610900,610000,2.0
6346,汉滨区,610902,610900,0.0
6347,汉阴县,610921,610900,0.0
6348,石泉县,610922,610900,0.0
6349,宁陕县,610923,610900,0.0
6350,紫阳县,610924,610900,0.0
6351,岚皋县,610925,610900,0.0
6352,平利县,610926,610900,0.0
6353,镇坪县,610927,610900,0.0
6354,旬阳县,610928,610900,0.0
6355,白河县,610929,610900,0.0
6356,商洛市,611000,610000,1.0
6357,商州区,611002,611000,0.0
6358,洛南县,611021,611000,0.0
6359,丹凤县,611022,611000,0.0
6360,商南县,611023,611000,0.0
6361,山阳县,611024,611000,0.0
6362,镇安县,611025,611000,0.0
6363,柞水县,611026,611000,0.0
6364,甘肃省,620000,000000,46.0
6365,兰州市,620100,620000,12.0
6366,城关区,620102,620100,0.0
6367,七里河区,620103,620100,0.0
6368,西固区,620104,620100,0.0
6369,安宁区,620105,620100,0.0
6370,红古区,620111,620100,0.0
6371,永登县,620121,620100,0.0
6372,皋兰县,620122,620100,0.0
6373,榆中县,620123,620100,0.0
6374,嘉峪关市,620200,620000,0.0
6375,金昌市,620300,620000,1.0
6376,金川区,620302,620300,0.0
6377,永昌县,620321,620300,0.0
6378,白银市,620400,620000,13.0
6379,白银区,620402,620400,0.0
6380,平川区,620403,620400,0.0
6381,靖远县,620421,620400,0.0
6382,会宁县,620422,620400,0.0
6383,景泰县,620423,620400,0.0
6384,天水市,620500,620000,6.0
6385,秦城区,620502,620500,0.0
6386,北道区,620503,620500,0.0
6387,清水县,620521,620500,3.0
6388,秦安县,620522,620500,0.0
6389,甘谷县,620523,620500,0.0
6390,武山县,620524,620500,0.0
6391,张家川回族自治县,620525,620500,0.0
6392,武威市,620600,620000,2.0
6393,凉州区,620602,620600,0.0
6394,民勤县,620621,620600,0.0
6395,古浪县,620622,620600,0.0
6396,天祝藏族自治县,620623,620600,0.0
6397,酒泉地区,622100,620000,0.0
6398,玉门市,622101,622100,0.0
6399,酒泉市,622102,622100,0.0
6400,敦煌市,622103,622100,0.0
6401,金塔县,622123,622100,0.0
6402,肃北蒙古族自治县,622124,622100,0.0
6403,阿克塞哈萨克族自治县,622125,622100,0.0
6404,安西县,622126,622100,0.0
6405,张掖地区,622200,620000,3.0
6406,张掖市,622201,622200,0.0
6407,肃南裕固族自治县,622222,622200,0.0
6408,民乐县,622223,622200,0.0
6409,临泽县,622224,622200,0.0
6410,高台县,622225,622200,0.0
6411,山丹县,622226,622200,0.0
6412,定西地区,622400,620000,4.0
6413,定西县,622421,622400,0.0
6414,通渭县,622424,622400,0.0
6415,陇西县,622425,622400,0.0
6416,渭源县,622426,622400,1.0
6417,临洮县,622427,622400,0.0
6418,漳县,622428,622400,0.0
6419,岷县,622429,622400,0.0
6420,陇南地区,622600,620000,2.0
6421,武都县,622621,622600,0.0
6422,宕昌县,622623,622600,0.0
6423,成县,622624,622600,0.0
6424,康县,622625,622600,0.0
6425,文县,622626,622600,0.0
6426,西和县,622627,622600,0.0
6427,礼县,622628,622600,0.0
6428,两当县,622629,622600,0.0
6429,徽县,622630,622600,0.0
6430,平凉地区,622700,620000,1.0
6431,平凉市,622701,622700,0.0
6432,泾川县,622722,622700,0.0
6433,灵台县,622723,622700,0.0
6434,崇信县,622724,622700,0.0
6435,华亭县,622725,622700,0.0
6436,庄浪县,622726,622700,0.0
6437,静宁县,622727,622700,0.0
6438,庆阳地区,622800,620000,0.0
6439,西峰市,622801,622800,0.0
6440,庆阳县,622821,622800,0.0
6441,环县,622822,622800,0.0
6442,华池县,622823,622800,0.0
6443,合水县,622824,622800,0.0
6444,正宁县,622825,622800,0.0
6445,宁县,622826,622800,0.0
6446,镇原县,622827,622800,0.0
6447,临夏回族自治州,622900,620000,0.0
6448,临夏市,622901,622900,0.0
6449,临夏县,622921,622900,0.0
6450,康乐县,622922,622900,0.0
6451,永靖县,622923,622900,0.0
6452,广河县,622924,622900,0.0
6453,和政县,622925,622900,0.0
6454,东乡族自治县,622926,622900,0.0
6455,积石山保安族东乡族撒拉族自治县,622927,622900,0.0
6456,甘南藏族自治州,623000,620000,0.0
6457,合作市,623001,623000,0.0
6458,临潭县,623021,623000,0.0
6459,卓尼县,623022,623000,0.0
6460,舟曲县,623023,623000,0.0
6461,迭部县,623024,623000,0.0
6462,玛曲县,623025,623000,0.0
6463,碌曲县,623026,623000,0.0
6464,夏河县,623027,623000,0.0
6465,青海省,630000,000000,7.0
6466,西宁市,630100,630000,5.0
6467,城东区,630102,630100,0.0
6468,城中区,630103,630100,0.0
6469,城西区,630104,630100,0.0
6470,城北区,630105,630100,0.0
6471,大通回族土族自治县,630121,630100,0.0
6472,湟中县,630122,630100,0.0
6473,湟源县,630123,630100,0.0
6474,海东地区,632100,630000,2.0
6475,平安县,632121,632100,0.0
6476,民和回族土族自治县,632122,632100,0.0
6477,乐都县,632123,632100,0.0
6478,互助土族自治县,632126,632100,0.0
6479,化隆回族自治县,632127,632100,0.0
6480,循化撒拉族自治县,632128,632100,0.0
6481,海北藏族自治州,632200,630000,0.0
6482,门源回族自治县,632221,632200,0.0
6483,祁连县,632222,632200,0.0
6484,海晏县,632223,632200,0.0
6485,刚察县,632224,632200,0.0
6486,黄南藏族自治州,632300,630000,0.0
6487,同仁县,632321,632300,0.0
6488,尖扎县,632322,632300,0.0
6489,泽库县,632323,632300,0.0
6490,河南蒙古族自治县,632324,632300,0.0
6491,海南藏族自治州,632500,630000,0.0
6492,共和县,632521,632500,0.0
6493,同德县,632522,632500,0.0
6494,贵德县,632523,632500,0.0
6495,兴海县,632524,632500,0.0
6496,贵南县,632525,632500,0.0
6497,果洛藏族自治州,632600,630000,0.0
6498,玛沁县,632621,632600,0.0
6499,班玛县,632622,632600,0.0
6500,甘德县,632623,632600,0.0
6501,达日县,632624,632600,0.0
6502,久治县,632625,632600,0.0
6503,玛多县,632626,632600,0.0
6504,玉树藏族自治州,632700,630000,0.0
6505,玉树县,632721,632700,0.0
6506,杂多县,632722,632700,0.0
6507,称多县,632723,632700,0.0
6508,治多县,632724,632700,0.0
6509,囊谦县,632725,632700,0.0
6510,曲麻莱县,632726,632700,0.0
6511,海西蒙古族藏族自治州,632800,630000,0.0
6512,格尔木市,632801,632800,0.0
6513,德令哈市,632802,632800,0.0
6514,乌兰县,632821,632800,0.0
6515,都兰县,632822,632800,0.0
6516,天峻县,632823,632800,0.0
6517,宁夏,640000,000000,5.0
6518,银川市,640100,640000,2.0
6519,城区,640102,640100,0.0
6520,新城区,640103,640100,0.0
6521,郊区,640111,640100,0.0
6522,永宁县,640121,640100,0.0
6523,贺兰县,640122,640100,0.0
6524,石嘴山市,640200,640000,0.0
6525,大武口区,640202,640200,0.0
6526,石嘴山区,640203,640200,0.0
6527,石炭井区,640204,640200,0.0
6528,平罗县,640221,640200,0.0
6529,陶乐县,640222,640200,0.0
6530,惠农县,640223,640200,0.0
6531,吴忠市,640300,640000,2.0
6532,利通区,640302,640300,0.0
6533,中卫县,640321,640300,0.0
6534,中宁县,640322,640300,0.0
6535,盐池县,640323,640300,0.0
6536,同心县,640324,640300,0.0
6537,青铜峡市,640381,640300,0.0
6538,灵武市,640382,640300,0.0
6539,固原市,640400,640000,0.0
6540,原州区,640402,640400,0.0
6541,海原县,640421,640400,0.0
6542,西吉县,640422,640400,0.0
6543,隆德县,640423,640400,0.0
6544,泾源县,640424,640400,0.0
6545,彭阳县,640425,640400,0.0
6546,新疆,650000,000000,-1.0
6547,乌鲁木齐市,650100,650000,0.0
6548,天山区,650102,650100,0.0
6549,沙依巴克区,650103,650100,0.0
6550,新市区,650104,650100,0.0
6551,水磨沟区,650105,650100,0.0
6552,头屯河区,650106,650100,0.0
6553,南泉区,650107,650100,0.0
6554,东山区,650108,650100,0.0
6555,乌鲁木齐县,650121,650100,0.0
6556,克拉玛依市,650200,650000,0.0
6557,独山子区,650202,650200,0.0
6558,克拉玛依区,650203,650200,0.0
6559,白碱滩区,650204,650200,0.0
6560,乌尔禾区,650205,650200,0.0
6561,吐鲁番地区,652100,650000,0.0
6562,吐鲁番市,652101,652100,0.0
6563,鄯善县,652122,652100,0.0
6564,托克逊县,652123,652100,0.0
6565,哈密地区,652200,650000,0.0
6566,哈密市,652201,652200,0.0
6567,巴里坤哈萨克自治县,652222,652200,0.0
6568,伊吾县,652223,652200,0.0
6569,昌吉回族自治州,652300,650000,0.0
6570,昌吉市,652301,652300,0.0
6571,阜康市,652302,652300,0.0
6572,米泉市,652303,652300,0.0
6573,呼图壁县,652323,652300,0.0
6574,玛纳斯县,652324,652300,0.0
6575,奇台县,652325,652300,0.0
6576,吉木萨尔县,652327,652300,0.0
6577,木垒哈萨克自治县,652328,652300,0.0
6578,博尔塔拉蒙古自治州,652700,650000,0.0
6579,博乐市,652701,652700,0.0
6580,精河县,652722,652700,0.0
6581,温泉县,652723,652700,0.0
6582,巴音郭楞蒙古自治州,652800,650000,0.0
6583,库尔勒市,652801,652800,0.0
6584,轮台县,652822,652800,0.0
6585,尉犁县,652823,652800,0.0
6586,若羌县,652824,652800,0.0
6587,且末县,652825,652800,0.0
6588,焉耆回族自治县,652826,652800,0.0
6589,和静县,652827,652800,0.0
6590,和硕县,652828,652800,0.0
6591,博湖县,652829,652800,0.0
6592,阿克苏地区,652900,650000,0.0
6593,阿克苏市,652901,652900,0.0
6594,温宿县,652922,652900,0.0
6595,库车县,652923,652900,0.0
6596,沙雅县,652924,652900,0.0
6597,新和县,652925,652900,0.0
6598,拜城县,652926,652900,0.0
6599,乌什县,652927,652900,0.0
6600,阿瓦提县,652928,652900,0.0
6601,柯坪县,652929,652900,0.0
6602,克孜勒苏柯尔克孜自治州,653000,650000,0.0
6603,阿图什市,653001,653000,0.0
6604,阿克陶县,653022,653000,0.0
6605,阿合奇县,653023,653000,0.0
6606,乌恰县,653024,653000,0.0
6607,喀什地区,653100,650000,0.0
6608,喀什市,653101,653100,0.0
6609,疏附县,653121,653100,0.0
6610,疏勒县,653122,653100,0.0
6611,英吉沙县,653123,653100,0.0
6612,泽普县,653124,653100,0.0
6613,莎车县,653125,653100,0.0
6614,叶城县,653126,653100,0.0
6615,麦盖提县,653127,653100,0.0
6616,岳普湖县,653128,653100,0.0
6617,伽师县,653129,653100,0.0
6618,巴楚县,653130,653100,0.0
6619,塔什库尔干塔吉克自治县,653131,653100,0.0
6620,和田地区,653200,650000,0.0
6621,和田市,653201,653200,0.0
6622,和田县,653221,653200,0.0
6623,墨玉县,653222,653200,0.0
6624,皮山县,653223,653200,0.0
6625,洛浦县,653224,653200,0.0
6626,策勒县,653225,653200,0.0
6627,于田县,653226,653200,0.0
6628,民丰县,653227,653200,0.0
6629,伊犁哈萨克自治州,654000,650000,1.0
6630,伊宁市,654002,654000,0.0
6631,奎屯市,654003,654000,0.0
6632,伊宁县,654021,654000,0.0
6633,察布查尔锡伯自治县,654022,654000,0.0
6634,霍城县,654023,654000,0.0
6635,巩留县,654024,654000,0.0
6636,新源县,654025,654000,0.0
6637,昭苏县,654026,654000,0.0
6638,特克斯县,654027,654000,0.0
6639,尼勒克县,654028,654000,0.0
6640,塔城地区,654200,650000,0.0
6641,塔城市,654201,654200,0.0
6642,乌苏市,654202,654200,0.0
6643,额敏县,654221,654200,0.0
6644,沙湾县,654223,654200,0.0
6645,托里县,654224,654200,0.0
6646,裕民县,654225,654200,0.0
6647,和布克赛尔蒙古自治县,654226,654200,0.0
6648,阿勒泰地区,654300,650000,0.0
6649,阿勒泰市,654301,654300,0.0
6650,布尔津县,654321,654300,0.0
6651,富蕴县,654322,654300,0.0
6652,福海县,654323,654300,0.0
6653,哈巴河县,654324,654300,0.0
6654,青河县,654325,654300,0.0
6655,吉木乃县,654326,654300,0.0
6656,县级市,659000,650000,0.0
6657,石河子市,659001,659000,0.0
6658,香港,710000,000000,0.0
6659,澳门,720000,000000,0.0
6660,台湾,730000,000000,0.0
6661,海外,810000,000000,0.0
6662,一团,910101,910100,0.0
6663,二团,910102,910100,0.0
6664,三团,910103,910100,0.0
6665,四团,910104,910100,0.0
6666,五团,910105,910100,0.0
6667,六团,910106,910100,0.0
6668,七团,910107,910100,0.0
6669,八团,910108,910100,0.0
6670,九团,910109,910100,0.0
6671,十团,910110,910100,0.0
6672,十一团,910111,910100,0.0
6673,十二团,910112,910100,0.0
6674,十三团,910113,910100,0.0
6675,十四团,910114,910100,0.0
6676,十五团,910115,910100,0.0
6677,十六团,910116,910100,0.0
6678,二十一团,910201,910200,0.0
6679,二十二团,910202,910200,0.0
6680,二十三团,910203,910200,0.0
6681,二十四团,910204,910200,0.0
6682,二十五团,910205,910200,0.0
6683,二十六团,910206,910200,0.0
6684,二十七团,910207,910200,0.0
6685,二十八团,910208,910200,0.0
6686,二十九团,910209,910200,0.0
6687,三十团,910210,910200,0.0
6688,三十一团,910211,910200,0.0
6689,三十二团,910212,910200,0.0
6690,三十三团,910213,910200,0.0
6691,三十四团,910214,910200,0.0
6692,三十五团,910215,910200,0.0
6693,三十六团,910216,910200,0.0
6694,二二三团,910217,910200,0.0
6695,四十一团,910301,910300,0.0
6696,四十二团,910302,910300,0.0
6697,四十三团,910303,910300,0.0
6698,四十四团,910304,910300,0.0
6699,四十五团,910305,910300,0.0
6700,四十六团,910306,910300,0.0
6701,四十七团,910307,910300,0.0
6702,四十八团,910308,910300,0.0
6703,四十九团,910309,910300,0.0
6704,五十团,910310,910300,0.0
6705,五十一团,910311,910300,0.0
6706,五十二团,910312,910300,0.0
6707,五十三团,910313,910300,0.0
6708,伽师总场,910320,910300,0.0
6709,东风农场,910321,910300,0.0
6710,红旗农场,910322,910300,0.0
6711,莎车农场,910323,910300,0.0
6712,叶城牧场,910324,910300,0.0
6713,托云牧场,910325,910300,0.0
6714,六十一团,910401,910400,0.0
6715,六十二团,910402,910400,0.0
6716,六十三团,910403,910400,0.0
6717,六十三团,910404,910400,0.0
6718,六十五团,910405,910400,0.0
6719,六十六团,910406,910400,0.0
6720,六十七团,910407,910400,0.0
6721,六十八团,910408,910400,0.0
6722,六十九团,910409,910400,0.0
6723,七十团,910410,910400,0.0
6724,七十一团,910411,910400,0.0
6725,七十二团,910412,910400,0.0
6726,七十三团,910413,910400,0.0
6727,七十四团,910414,910400,0.0
6728,七十五团,910415,910400,0.0
6729,七十六团,910416,910400,0.0
6730,七十七团,910417,910400,0.0
6731,七十八团,910418,910400,0.0
6732,七十九团,910419,910400,0.0
6733,拜什墩农场,910430,910400,0.0
6734,良繁场,910431,910400,0.0
6735,八十一团,910501,910500,0.0
6736,八十二团,910502,910500,0.0
6737,八十三团,910503,910500,0.0
6738,八十四团,910504,910500,0.0
6739,八十五团,910505,910500,0.0
6740,八十六团,910506,910500,0.0
6741,八十七团,910507,910500,0.0
6742,八十八团,910508,910500,0.0
6743,八十九团,910509,910500,0.0
6744,九十团,910510,910500,0.0
6745,九十一团,910511,910500,0.0
6746,一０一团,910601,910600,0.0
6747,一０二团,910602,910600,0.0
6748,一０三团,910603,910600,0.0
6749,一０五团,910605,910600,0.0
6750,一０六团,910606,910600,0.0
6751,一０七团,910607,910600,0.0
6752,一０八团,910608,910600,0.0
6753,一０九团,910609,910600,0.0
6754,一一０团,910610,910600,0.0
6755,一一一团,910611,910600,0.0
6756,芳草湖农场,910620,910600,0.0
6757,新湖农场,910621,910600,0.0
6758,军户农场,910622,910600,0.0
6759,共青团农场,910623,910600,0.0
6760,六运湖农场,910624,910600,0.0
6761,土墩子农场,910625,910600,0.0
6762,红旗农场,910626,910600,0.0
6763,奇台农场,910627,910600,0.0
6764,北塔山牧场,910628,910600,0.0
6765,一二三团,910703,910700,0.0
6766,一二四团,910704,910700,0.0
6767,一二五团,910705,910700,0.0
6768,一二六团,910706,910700,0.0
6769,一二七团,910707,910700,0.0
6770,一二八团,910708,910700,0.0
6771,一二九团,910709,910700,0.0
6772,一三０团,910710,910700,0.0
6773,一三一团,910711,910700,0.0
6774,一三七团,910712,910700,0.0
6775,一二一团,910801,910800,0.0
6776,一二二团,910802,910800,0.0
6777,一三二团,910803,910800,0.0
6778,一三三团,910804,910800,0.0
6779,一三四团,910805,910800,0.0
6780,一三五团,910806,910800,0.0
6781,一三六团,910807,910800,0.0
6782,一四一团,910808,910800,0.0
6783,一四二团,910809,910800,0.0
6784,一四三团,910810,910800,0.0
6785,一四四团,910811,910800,0.0
6786,一四七团,910812,910800,0.0
6787,一四八团,910813,910800,0.0
6788,一四九团,910814,910800,0.0
6789,一五０团,910815,910800,0.0
6790,一五一团,910816,910800,0.0
6791,一五二团,910817,910800,0.0
6792,石河子总场,910820,910800,0.0
6793,一六一团,910901,910900,0.0
6794,一六二团,910902,910900,0.0
6795,一六三团,910903,910900,0.0
6796,一六四团,910904,910900,0.0
6797,一六五团,910905,910900,0.0
6798,一六六团,910906,910900,0.0
6799,一六七团,910907,910900,0.0
6800,一六八团,910908,910900,0.0
6801,一六九团,910909,910900,0.0
6802,一七０团,910910,910900,0.0
6803,团结农场,910920,910900,0.0
6804,一八一团,911001,911000,0.0
6805,一八二团,911002,911000,0.0
6806,一八三团,911003,911000,0.0
6807,一八四团,911004,911000,0.0
6808,一八五团,911005,911000,0.0
6809,一八六团,911006,911000,0.0
6810,一八七团,911007,911000,0.0
6811,一八八团,911008,911000,0.0
6812,一八九团,911009,911000,0.0
6813,一九０团,911010,911000,0.0
6814,青河农场,911020,911000,0.0
6815,一０四团,911201,911200,0.0
6816,三坪农场,911210,911200,0.0
6817,五一农场,911211,911200,0.0
6818,头屯河农场,911212,911200,0.0
6819,西山农场,911213,911200,0.0
6820,养禽场,911214,911200,0.0
6821,红星一场,911301,911300,0.0
6822,红星二场,911302,911300,0.0
6823,红星三场,911303,911300,0.0
6824,红星四场,911304,911300,0.0
6825,黄田农场,911305,911300,0.0
6826,火箭农场,911306,911300,0.0
6827,柳树泉农场,911307,911300,0.0
6828,红山农场,911308,911300,0.0
6829,淖毛湖农场,911309,911300,0.0
6830,红星一牧场,911310,911300,0.0
6831,红星二牧场,911311,911300,0.0
6832,二二一团,911320,911300,0.0
6833,四十七团,911401,911400,0.0
6834,皮山农场,911402,911400,0.0
6835,一牧场,911403,911400,0.0
6836,二二二团,911501,911500,0.0
